image,threshold,artifact_pixels,artifact_ratio,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
scottish_terrier_114.jpg,0.141416,4056,0.015472,237,214,314,265
scottish_terrier_115.jpg,0.314838,6450,0.024605,90,436,175,510
scottish_terrier_116.jpg,0.218926,5848,0.022308,164,86,249,153
scottish_terrier_117.jpg,0.198685,7396,0.028214,207,209,292,294
scottish_terrier_118.jpg,0.201921,7396,0.028214,144,287,229,372
scottish_terrier_119.jpg,0.456296,7310,0.027885,6,426,91,510
scottish_terrier_12.jpg,0.197101,7396,0.028214,1,395,86,480
scottish_terrier_120.jpg,0.245157,7396,0.028214,129,148,214,233
scottish_terrier_121.jpg,0.148508,4620,0.017624,104,288,180,347
scottish_terrier_122.jpg,0.218842,6794,0.025917,174,56,252,141
scottish_terrier_123.jpg,0.208950,7396,0.028214,161,378,246,463
scottish_terrier_124.jpg,0.157861,7396,0.028214,236,161,321,246
scottish_terrier_125.jpg,0.206401,7396,0.028214,180,42,265,127
scottish_terrier_126.jpg,0.172563,7396,0.028214,163,332,248,417
scottish_terrier_127.jpg,0.281878,7396,0.028214,278,129,363,214
scottish_terrier_128.jpg,0.141338,2432,0.009277,75,479,150,510
scottish_terrier_129.jpg,0.147246,2520,0.009613,151,457,220,492
scottish_terrier_13.jpg,0.383569,5762,0.021980,75,444,160,510
scottish_terrier_130.jpg,0.196040,7396,0.028214,233,177,318,262
scottish_terrier_131.jpg,0.296056,7396,0.028214,127,33,212,118
scottish_terrier_132.jpg,0.162314,7310,0.027885,48,304,132,389
scottish_terrier_133.jpg,0.144715,2520,0.009613,313,83,382,118
scottish_terrier_134.jpg,0.218140,7310,0.027885,276,44,360,129
scottish_terrier_135.jpg,0.158522,7052,0.026901,138,250,219,335
scottish_terrier_136.jpg,0.145239,4410,0.016823,75,24,144,86
scottish_terrier_137.jpg,0.332125,7396,0.028214,257,377,342,462
scottish_terrier_138.jpg,0.246759,6622,0.025261,209,434,294,510
scottish_terrier_139.jpg,0.321119,7396,0.028214,165,378,250,463
scottish_terrier_14.jpg,0.244148,7396,0.028214,346,180,431,265
scottish_terrier_140.jpg,0.182019,7396,0.028214,330,336,415,421
scottish_terrier_141.jpg,0.424171,7396,0.028214,210,379,295,464
scottish_terrier_142.jpg,0.176726,7396,0.028214,192,271,277,356
scottish_terrier_143.jpg,0.248226,7396,0.028214,4,267,89,352
scottish_terrier_144.jpg,0.381175,7310,0.027885,126,2,210,87
scottish_terrier_145.jpg,0.165387,7396,0.028214,232,329,317,414
scottish_terrier_146.jpg,0.170479,6708,0.025589,117,271,194,356
scottish_terrier_147.jpg,0.284887,7396,0.028214,52,358,137,443
scottish_terrier_148.jpg,0.330931,7396,0.028214,330,25,415,110
scottish_terrier_149.jpg,0.204162,7396,0.028214,174,133,259,218
scottish_terrier_15.jpg,0.180522,7396,0.028214,346,90,431,175
scottish_terrier_150.jpg,0.168661,6708,0.025589,189,266,266,351
scottish_terrier_151.jpg,0.209580,7396,0.028214,79,70,164,155
scottish_terrier_152.jpg,0.160786,7396,0.028214,105,130,190,215
scottish_terrier_153.jpg,0.266535,7310,0.027885,171,1,256,85
scottish_terrier_154.jpg,0.239042,7396,0.028214,216,403,301,488
scottish_terrier_155.jpg,0.235424,7396,0.028214,170,381,255,466
scottish_terrier_156.jpg,0.332582,7396,0.028214,307,299,392,384
scottish_terrier_157.jpg,0.274613,7396,0.028214,246,56,331,141
scottish_terrier_158.jpg,0.388268,7396,0.028214,339,220,424,305
scottish_terrier_159.jpg,0.150633,7056,0.026917,312,342,395,425
scottish_terrier_16.jpg,0.269478,7396,0.028214,104,378,189,463
scottish_terrier_160.jpg,0.280000,7396,0.028214,320,31,405,116
scottish_terrier_161.jpg,0.307431,7396,0.028214,171,111,256,196
scottish_terrier_162.jpg,0.242748,7396,0.028214,140,422,225,507
scottish_terrier_163.jpg,0.161109,5074,0.019356,155,227,240,285
scottish_terrier_164.jpg,0.247782,6880,0.026245,231,414,316,493
scottish_terrier_165.jpg,0.252032,7396,0.028214,69,389,154,474
scottish_terrier_166.jpg,0.316026,7396,0.028214,41,199,126,284
scottish_terrier_167.jpg,0.284710,7396,0.028214,70,154,155,239
scottish_terrier_168.jpg,0.193471,6794,0.025917,48,432,133,510
scottish_terrier_169.jpg,0.397984,7396,0.028214,12,405,97,490
scottish_terrier_17.jpg,0.279005,7310,0.027885,296,193,380,278
scottish_terrier_170.jpg,0.187693,7396,0.028214,26,243,111,328
scottish_terrier_171.jpg,0.146959,4898,0.018684,172,162,250,223
scottish_terrier_172.jpg,0.198866,6708,0.025589,342,181,419,266
scottish_terrier_173.jpg,0.171937,7396,0.028214,348,85,433,170
scottish_terrier_174.jpg,0.304342,7396,0.028214,75,113,160,198
scottish_terrier_175.jpg,0.194521,7396,0.028214,331,95,416,180
scottish_terrier_176.jpg,0.171464,7138,0.027229,189,308,274,390
scottish_terrier_177.jpg,0.145359,6318,0.024101,329,103,406,183
scottish_terrier_178.jpg,0.245300,7396,0.028214,274,106,359,191
scottish_terrier_179.jpg,0.228417,7396,0.028214,48,405,133,490
scottish_terrier_18.jpg,0.232616,7396,0.028214,352,247,437,332
scottish_terrier_180.jpg,0.333123,7396,0.028214,333,114,418,199
scottish_terrier_181.jpg,0.157698,5160,0.019684,225,451,310,510
scottish_terrier_182.jpg,0.176046,7055,0.026913,98,428,182,510
scottish_terrier_183.jpg,0.270723,7138,0.027229,187,428,272,510
scottish_terrier_184.jpg,0.304790,7396,0.028214,211,12,296,97
scottish_terrier_185.jpg,0.332303,7396,0.028214,187,40,272,125
scottish_terrier_186.jpg,0.299478,7396,0.028214,316,146,401,231
scottish_terrier_187.jpg,0.226264,5160,0.019684,115,82,200,141
scottish_terrier_188.jpg,0.285074,7396,0.028214,167,392,252,477
scottish_terrier_189.jpg,0.145193,2520,0.009613,43,472,112,507
scottish_terrier_19.jpg,0.187218,7396,0.028214,189,157,274,242
scottish_terrier_190.jpg,0.183469,7396,0.028214,63,38,148,123
scottish_terrier_191.jpg,0.149807,7396,0.028214,262,143,347,228
scottish_terrier_192.jpg,0.237055,7396,0.028214,102,354,187,439
scottish_terrier_193.jpg,0.259148,5418,0.020668,173,407,258,469
scottish_terrier_194.jpg,0.317974,7396,0.028214,351,394,436,479
scottish_terrier_195.jpg,0.249008,7396,0.028214,84,95,169,180
scottish_terrier_196.jpg,0.255935,7396,0.028214,52,249,137,334
scottish_terrier_197.jpg,0.188206,6794,0.025917,232,395,310,480
scottish_terrier_198.jpg,0.328008,7396,0.028214,173,421,258,506
scottish_terrier_199.jpg,0.177877,6278,0.023949,69,438,154,510
scottish_terrier_2.jpg,0.158109,6880,0.026245,268,402,347,487
scottish_terrier_20.jpg,0.167145,7138,0.027229,194,200,279,282
scottish_terrier_21.jpg,0.330872,7396,0.028214,91,5,176,90
scottish_terrier_22.jpg,0.146160,4774,0.018211,244,342,320,403
scottish_terrier_23.jpg,0.172155,7396,0.028214,191,370,276,455
scottish_terrier_24.jpg,0.406082,7396,0.028214,86,315,171,400
scottish_terrier_25.jpg,0.146142,6708,0.025589,157,310,242,387
scottish_terrier_26.jpg,0.359366,7396,0.028214,164,193,249,278
scottish_terrier_27.jpg,0.285723,7396,0.028214,150,133,235,218
scottish_terrier_28.jpg,0.297871,7396,0.028214,136,54,221,139
scottish_terrier_29.jpg,0.157902,6708,0.025589,258,244,335,329
scottish_terrier_3.jpg,0.214128,7396,0.028214,46,268,131,353
scottish_terrier_30.jpg,0.208057,4644,0.017715,230,457,315,510
scottish_terrier_31.jpg,0.229651,7224,0.027557,321,35,406,118
scottish_terrier_32.jpg,0.220475,7224,0.027557,191,21,274,106
scottish_terrier_33.jpg,0.407696,7396,0.028214,38,206,123,291
scottish_terrier_34.jpg,0.293341,7396,0.028214,118,210,203,295
scottish_terrier_35.jpg,0.148463,4130,0.015755,346,280,415,338
scottish_terrier_36.jpg,0.404051,7396,0.028214,54,96,139,181
scottish_terrier_37.jpg,0.294005,7310,0.027885,142,425,227,509
scottish_terrier_38.jpg,0.280721,7396,0.028214,356,379,441,464
scottish_terrier_39.jpg,0.202852,7310,0.027885,267,418,351,503
scottish_terrier_4.jpg,0.224816,4730,0.018044,115,456,200,510
scottish_terrier_40.jpg,0.229481,7396,0.028214,35,272,120,357
scottish_terrier_41.jpg,0.297209,7396,0.028214,213,1,298,86
scottish_terrier_42.jpg,0.173147,7396,0.028214,136,309,221,394
scottish_terrier_43.jpg,0.231123,7396,0.028214,253,232,338,317
scottish_terrier_44.jpg,0.453475,7396,0.028214,148,126,233,211
scottish_terrier_45.jpg,0.189610,7396,0.028214,45,414,130,499
scottish_terrier_46.jpg,0.167202,7052,0.026901,245,252,326,337
scottish_terrier_47.jpg,0.254623,7396,0.028214,355,138,440,223
scottish_terrier_48.jpg,0.324470,6708,0.025589,128,238,205,323
scottish_terrier_49.jpg,0.158247,7396,0.028214,253,260,338,345
scottish_terrier_5.jpg,0.286009,7396,0.028214,161,45,246,130
scottish_terrier_50.jpg,0.214398,7396,0.028214,256,14,341,99
scottish_terrier_51.jpg,0.183120,7396,0.028214,321,416,406,501
scottish_terrier_52.jpg,0.191567,7396,0.028214,194,383,279,468
scottish_terrier_53.jpg,0.233117,7396,0.028214,82,206,167,291
scottish_terrier_54.jpg,0.243574,6708,0.025589,72,433,157,510
scottish_terrier_55.jpg,0.229362,5418,0.020668,170,448,255,510
scottish_terrier_56.jpg,0.208414,5074,0.019356,30,452,115,510
scottish_terrier_57.jpg,0.214197,7396,0.028214,83,335,168,420
scottish_terrier_58.jpg,0.210744,7396,0.028214,325,424,410,509
scottish_terrier_59.jpg,0.296308,7396,0.028214,153,319,238,404
scottish_terrier_6.jpg,0.249588,7396,0.028214,311,390,396,475
scottish_terrier_60.jpg,0.170101,7138,0.027229,232,255,314,340
scottish_terrier_61.jpg,0.237484,7396,0.028214,122,336,207,421
scottish_terrier_62.jpg,0.179706,7396,0.028214,175,298,260,383
scottish_terrier_63.jpg,0.164242,7396,0.028214,186,362,271,447
scottish_terrier_64.jpg,0.276949,7396,0.028214,212,55,297,140
scottish_terrier_65.jpg,0.433719,7396,0.028214,137,19,222,104
scottish_terrier_66.jpg,0.333174,7396,0.028214,98,120,183,205
scottish_terrier_67.jpg,0.155423,7396,0.028214,315,235,400,320
scottish_terrier_68.jpg,0.264060,6794,0.025917,28,325,106,410
scottish_terrier_69.jpg,0.271362,7396,0.028214,35,144,120,229
scottish_terrier_7.jpg,0.315523,7396,0.028214,34,301,119,386
scottish_terrier_70.jpg,0.161610,7396,0.028214,199,351,284,436
scottish_terrier_71.jpg,0.208159,7396,0.028214,189,178,274,263
scottish_terrier_72.jpg,0.273550,7396,0.028214,323,173,408,258
scottish_terrier_73.jpg,0.224199,7224,0.027557,358,347,441,432
scottish_terrier_74.jpg,0.190940,7396,0.028214,68,50,153,135
scottish_terrier_75.jpg,0.176828,7396,0.028214,333,307,418,392
scottish_terrier_76.jpg,0.150892,6880,0.026245,161,269,246,348
scottish_terrier_77.jpg,0.152790,7396,0.028214,148,392,233,477
scottish_terrier_78.jpg,0.299537,7396,0.028214,28,181,113,266
scottish_terrier_79.jpg,0.342652,7396,0.028214,90,11,175,96
scottish_terrier_8.jpg,0.201413,7396,0.028214,275,205,360,290
scottish_terrier_80.jpg,0.288008,7396,0.028214,328,38,413,123
scottish_terrier_81.jpg,0.239647,4472,0.017059,96,459,181,510
scottish_terrier_82.jpg,0.204366,7396,0.028214,317,215,402,300
scottish_terrier_83.jpg,0.330841,7396,0.028214,18,412,103,497
scottish_terrier_84.jpg,0.280045,7396,0.028214,44,28,129,113
scottish_terrier_85.jpg,0.233761,7396,0.028214,43,252,128,337
scottish_terrier_86.jpg,0.291632,7396,0.028214,264,243,349,328
scottish_terrier_87.jpg,0.286476,6880,0.026245,284,184,363,269
scottish_terrier_88.jpg,0.427889,7396,0.028214,60,335,145,420
scottish_terrier_89.jpg,0.161834,7396,0.028214,256,297,341,382
scottish_terrier_9.jpg,0.153727,4977,0.018986,257,369,335,431
scottish_terrier_90.jpg,0.228983,7396,0.028214,341,408,426,493
scottish_terrier_91.jpg,0.183858,7396,0.028214,194,360,279,445
scottish_terrier_92.jpg,0.200878,7396,0.028214,216,401,301,486
scottish_terrier_93.jpg,0.390218,7396,0.028214,74,300,159,385
scottish_terrier_94.jpg,0.154369,7396,0.028214,57,294,142,379
scottish_terrier_95.jpg,0.178264,7396,0.028214,348,80,433,165
scottish_terrier_96.jpg,0.341535,6020,0.022964,85,441,170,510
scottish_terrier_97.jpg,0.228737,7396,0.028214,135,311,220,396
scottish_terrier_98.jpg,0.176415,7396,0.028214,345,72,430,157
scottish_terrier_99.jpg,0.147981,5616,0.021423,313,15,390,86
shiba_inu_1.jpg,0.298415,7396,0.028214,127,412,212,497
shiba_inu_10.jpg,0.217076,7396,0.028214,82,260,167,345
shiba_inu_100.jpg,0.243630,7396,0.028214,315,100,400,185
shiba_inu_101.jpg,0.152492,7224,0.027557,56,93,141,176
shiba_inu_102.jpg,0.178410,7396,0.028214,55,18,140,103
shiba_inu_103.jpg,0.338842,7396,0.028214,242,190,327,275
shiba_inu_104.jpg,0.183953,7396,0.028214,146,305,231,390
shiba_inu_105.jpg,0.224025,7396,0.028214,183,313,268,398
shiba_inu_106.jpg,0.162809,7310,0.027885,198,1,283,85
shiba_inu_107.jpg,0.161754,7396,0.028214,338,289,423,374
shiba_inu_108.jpg,0.360683,7396,0.028214,56,380,141,465
shiba_inu_109.jpg,0.336419,7396,0.028214,223,375,308,460
shiba_inu_11.jpg,0.317113,7396,0.028214,30,161,115,246
shiba_inu_110.jpg,0.253581,7396,0.028214,137,366,222,451
shiba_inu_111.jpg,0.212132,7396,0.028214,236,216,321,301
shiba_inu_112.jpg,0.206574,6966,0.026573,324,430,409,510
shiba_inu_113.jpg,0.219467,7310,0.027885,345,320,430,404
shiba_inu_114.jpg,0.156858,5160,0.019684,287,424,372,483
shiba_inu_115.jpg,0.157761,5676,0.021652,225,445,310,510
shiba_inu_116.jpg,0.210228,4472,0.017059,191,459,276,510
shiba_inu_117.jpg,0.219711,6708,0.025589,321,433,406,510
shiba_inu_118.jpg,0.228537,7396,0.028214,328,398,413,483
shiba_inu_119.jpg,0.232642,7396,0.028214,314,128,399,213
shiba_inu_12.jpg,0.234694,7396,0.028214,238,282,323,367
shiba_inu_120.jpg,0.208875,7396,0.028214,29,300,114,385
shiba_inu_121.jpg,0.304402,7396,0.028214,327,184,412,269
shiba_inu_122.jpg,0.306298,7396,0.028214,276,270,361,355
shiba_inu_123.jpg,0.282742,7396,0.028214,264,53,349,138
shiba_inu_124.jpg,0.257897,7396,0.028214,74,108,159,193
shiba_inu_125.jpg,0.316360,4816,0.018372,255,455,340,510
shiba_inu_126.jpg,0.477843,7396,0.028214,229,114,314,199
shiba_inu_127.jpg,0.279894,7396,0.028214,276,411,361,496
shiba_inu_128.jpg,0.274864,7396,0.028214,113,131,198,216
shiba_inu_129.jpg,0.226251,7396,0.028214,275,34,360,119
shiba_inu_13.jpg,0.397003,7396,0.028214,78,51,163,136
shiba_inu_130.jpg,0.381320,7396,0.028214,301,347,386,432
shiba_inu_131.jpg,0.223932,7396,0.028214,75,278,160,363
shiba_inu_132.jpg,0.222352,5418,0.020668,299,154,384,216
shiba_inu_133.jpg,0.239728,7310,0.027885,1,125,85,210
shiba_inu_134.jpg,0.252713,7396,0.028214,152,217,237,302
shiba_inu_135.jpg,0.347773,7396,0.028214,12,361,97,446
shiba_inu_136.jpg,0.247167,7396,0.028214,311,63,396,148
shiba_inu_137.jpg,0.177860,6880,0.026245,158,182,243,261
shiba_inu_139.jpg,0.338127,7396,0.028214,121,371,206,456
shiba_inu_14.jpg,0.363049,7396,0.028214,171,348,256,433
shiba_inu_140.jpg,0.336996,7396,0.028214,151,192,236,277
shiba_inu_141.jpg,0.255843,7396,0.028214,288,72,373,157
shiba_inu_142.jpg,0.254879,7396,0.028214,343,376,428,461
shiba_inu_143.jpg,0.170003,7396,0.028214,188,234,273,319
shiba_inu_144.jpg,0.155266,7310,0.027885,347,341,432,425
shiba_inu_145.jpg,0.328013,7396,0.028214,346,164,431,249
shiba_inu_146.jpg,0.172879,7052,0.026901,312,363,393,448
shiba_inu_147.jpg,0.224498,7396,0.028214,87,26,172,111
shiba_inu_15.jpg,0.222212,7396,0.028214,227,368,312,453
shiba_inu_150.jpg,0.253934,7396,0.028214,78,338,163,423
shiba_inu_152.jpg,0.275459,6106,0.023293,162,440,247,510
shiba_inu_153.jpg,0.224436,7396,0.028214,178,357,263,442
shiba_inu_154.jpg,0.233991,7396,0.028214,164,173,249,258
shiba_inu_155.jpg,0.192253,7396,0.028214,207,247,292,332
shiba_inu_156.jpg,0.213363,7396,0.028214,129,142,214,227
shiba_inu_157.jpg,0.145398,2911,0.011105,128,75,198,115
shiba_inu_158.jpg,0.191361,7396,0.028214,54,127,139,212
shiba_inu_159.jpg,0.220408,7396,0.028214,282,332,367,417
shiba_inu_16.jpg,0.194130,7396,0.028214,273,132,358,217
shiba_inu_160.jpg,0.274915,7396,0.028214,35,234,120,319
shiba_inu_161.jpg,0.194729,7396,0.028214,42,242,127,327
shiba_inu_162.jpg,0.343911,7396,0.028214,267,23,352,108
shiba_inu_163.jpg,0.225698,7396,0.028214,57,377,142,462
shiba_inu_164.jpg,0.332857,7396,0.028214,155,249,240,334
shiba_inu_165.jpg,0.223135,7396,0.028214,59,303,144,388
shiba_inu_166.jpg,0.284184,7396,0.028214,311,406,396,491
shiba_inu_168.jpg,0.335709,7396,0.028214,350,244,435,329
shiba_inu_170.jpg,0.162531,4730,0.018044,135,456,220,510
shiba_inu_171.jpg,0.292530,7396,0.028214,172,14,257,99
shiba_inu_172.jpg,0.230406,7396,0.028214,91,410,176,495
shiba_inu_173.jpg,0.167787,7396,0.028214,174,18,259,103
shiba_inu_174.jpg,0.297285,7396,0.028214,215,260,300,345
shiba_inu_175.jpg,0.262734,7396,0.028214,164,222,249,307
shiba_inu_176.jpg,0.375421,7396,0.028214,98,205,183,290
shiba_inu_177.jpg,0.217729,7396,0.028214,29,408,114,493
shiba_inu_178.jpg,0.331177,7396,0.028214,127,182,212,267
shiba_inu_179.jpg,0.208065,7396,0.028214,297,52,382,137
shiba_inu_18.jpg,0.326837,7396,0.028214,351,131,436,216
shiba_inu_180.jpg,0.283661,7396,0.028214,124,138,209,223
shiba_inu_181.jpg,0.368915,7396,0.028214,245,260,330,345
shiba_inu_182.jpg,0.283628,7396,0.028214,141,306,226,391
shiba_inu_183.jpg,0.322766,7396,0.028214,208,350,293,435
shiba_inu_185.jpg,0.326838,7396,0.028214,25,221,110,306
shiba_inu_186.jpg,0.219366,7396,0.028214,167,46,252,131
shiba_inu_187.jpg,0.217020,7396,0.028214,274,356,359,441
shiba_inu_189.jpg,0.255954,7396,0.028214,292,399,377,484
shiba_inu_19.jpg,0.226113,7396,0.028214,256,309,341,394
shiba_inu_190.jpg,0.168028,4644,0.017715,259,457,344,510
shiba_inu_191.jpg,0.244811,7396,0.028214,172,50,257,135
shiba_inu_192.jpg,0.344687,7396,0.028214,102,133,187,218
shiba_inu_193.jpg,0.286584,7396,0.028214,82,26,167,111
shiba_inu_194.jpg,0.245088,7396,0.028214,311,41,396,126
shiba_inu_195.jpg,0.246878,6536,0.024933,90,65,165,150
shiba_inu_196.jpg,0.274169,7396,0.028214,162,312,247,397
shiba_inu_198.jpg,0.167386,7396,0.028214,157,16,242,101
shiba_inu_199.jpg,0.160844,6622,0.025261,224,434,309,510
shiba_inu_20.jpg,0.210177,7396,0.028214,117,386,202,471
shiba_inu_200.jpg,0.210214,7310,0.027885,203,4,287,89
shiba_inu_201.jpg,0.208114,7396,0.028214,24,149,109,234
shiba_inu_202.jpg,0.270984,7138,0.027229,181,297,263,382
shiba_inu_203.jpg,0.238704,7396,0.028214,143,262,228,347
shiba_inu_204.jpg,0.239211,7396,0.028214,52,285,137,370
shiba_inu_205.jpg,0.145033,6150,0.023460,129,357,210,431
shiba_inu_206.jpg,0.168941,7396,0.028214,300,318,385,403
shiba_inu_207.jpg,0.197898,7396,0.028214,271,139,356,224
shiba_inu_208.jpg,0.189463,7396,0.028214,85,365,170,450
shiba_inu_209.jpg,0.266884,7396,0.028214,303,388,388,473
shiba_inu_21.jpg,0.170010,6708,0.025589,365,29,442,114
shiba_inu_210.jpg,0.268726,7396,0.028214,279,372,364,457
shiba_inu_212.jpg,0.215116,6450,0.024605,144,436,229,510
shiba_inu_22.jpg,0.210967,5074,0.019356,121,440,206,498
shiba_inu_23.jpg,0.358708,6192,0.023621,41,439,126,510
shiba_inu_24.jpg,0.294764,7396,0.028214,53,170,138,255
shiba_inu_25.jpg,0.251061,7396,0.028214,134,143,219,228
shiba_inu_26.jpg,0.339086,7396,0.028214,57,348,142,433
shiba_inu_27.jpg,0.149949,4503,0.017178,244,343,322,399
shiba_inu_28.jpg,0.288187,7396,0.028214,8,90,93,175
shiba_inu_29.jpg,0.356657,7396,0.028214,30,315,115,400
shiba_inu_3.jpg,0.342174,7396,0.028214,26,354,111,439
shiba_inu_30.jpg,0.406369,7396,0.028214,97,368,182,453
shiba_inu_31.jpg,0.274932,5934,0.022636,65,442,150,510
shiba_inu_32.jpg,0.270138,7396,0.028214,72,312,157,397
shiba_inu_33.jpg,0.146380,2030,0.007744,255,482,324,510
shiba_inu_34.jpg,0.386198,7396,0.028214,122,410,207,495
shiba_inu_35.jpg,0.194887,7396,0.028214,182,132,267,217
shiba_inu_36.jpg,0.247972,7396,0.028214,176,251,261,336
shiba_inu_37.jpg,0.147310,7310,0.027885,6,86,91,170
shiba_inu_38.jpg,0.237359,7396,0.028214,340,369,425,454
shiba_inu_39.jpg,0.236543,7396,0.028214,120,407,205,492
shiba_inu_4.jpg,0.221592,7396,0.028214,183,342,268,427
shiba_inu_40.jpg,0.309773,7396,0.028214,266,410,351,495
shiba_inu_41.jpg,0.263152,7396,0.028214,75,72,160,157
shiba_inu_42.jpg,0.293953,7396,0.028214,302,300,387,385
shiba_inu_43.jpg,0.334352,7396,0.028214,249,235,334,320
shiba_inu_44.jpg,0.254044,7396,0.028214,88,110,173,195
shiba_inu_45.jpg,0.238484,7396,0.028214,270,348,355,433
shiba_inu_46.jpg,0.225323,7396,0.028214,261,266,346,351
shiba_inu_47.jpg,0.359202,7396,0.028214,357,302,442,387
shiba_inu_48.jpg,0.189290,7396,0.028214,38,212,123,297
shiba_inu_49.jpg,0.273404,7396,0.028214,45,292,130,377
shiba_inu_5.jpg,0.353244,7396,0.028214,240,320,325,405
shiba_inu_50.jpg,0.338764,7396,0.028214,310,197,395,282
shiba_inu_51.jpg,0.169504,7310,0.027885,155,70,239,155
shiba_inu_52.jpg,0.167152,7396,0.028214,327,340,412,425
shiba_inu_53.jpg,0.154906,7396,0.028214,70,86,155,171
shiba_inu_54.jpg,0.221307,7396,0.028214,276,136,361,221
shiba_inu_55.jpg,0.232650,7396,0.028214,90,320,175,405
shiba_inu_56.jpg,0.236395,7396,0.028214,256,115,341,200
shiba_inu_57.jpg,0.351962,7396,0.028214,164,40,249,125
shiba_inu_58.jpg,0.247823,7396,0.028214,42,68,127,153
shiba_inu_59.jpg,0.245517,7396,0.028214,224,97,309,182
shiba_inu_6.jpg,0.331471,7396,0.028214,50,325,135,410
shiba_inu_60.jpg,0.371990,7396,0.028214,18,246,103,331
shiba_inu_61.jpg,0.195178,7396,0.028214,157,52,242,137
shiba_inu_62.jpg,0.391249,7396,0.028214,198,301,283,386
shiba_inu_63.jpg,0.392498,6794,0.025917,107,432,192,510
shiba_inu_64.jpg,0.319556,7396,0.028214,314,317,399,402
shiba_inu_65.jpg,0.334009,7396,0.028214,235,176,320,261
shiba_inu_66.jpg,0.200341,7396,0.028214,257,87,342,172
shiba_inu_67.jpg,0.324534,7310,0.027885,183,426,268,510
shiba_inu_68.jpg,0.171901,6364,0.024277,23,437,108,510
shiba_inu_69.jpg,0.304164,7396,0.028214,47,285,132,370
shiba_inu_7.jpg,0.173790,6794,0.025917,307,85,385,170
shiba_inu_70.jpg,0.176658,5934,0.022636,216,64,301,132
shiba_inu_71.jpg,0.186938,6708,0.025589,218,433,303,510
shiba_inu_72.jpg,0.201789,6708,0.025589,356,80,433,165
shiba_inu_73.jpg,0.220228,7396,0.028214,91,283,176,368
shiba_inu_74.jpg,0.247753,7396,0.028214,7,236,92,321
shiba_inu_75.jpg,0.270534,7396,0.028214,69,84,154,169
shiba_inu_76.jpg,0.203360,7396,0.028214,199,207,284,292
shiba_inu_77.jpg,0.297946,7396,0.028214,20,35,105,120
shiba_inu_78.jpg,0.266042,7396,0.028214,20,355,105,440
shiba_inu_79.jpg,0.278426,7396,0.028214,346,232,431,317
shiba_inu_8.jpg,0.281668,7396,0.028214,346,159,431,244
shiba_inu_80.jpg,0.180796,7396,0.028214,348,261,433,346
shiba_inu_81.jpg,0.170927,7396,0.028214,151,90,236,175
shiba_inu_82.jpg,0.291991,7396,0.028214,257,134,342,219
shiba_inu_83.jpg,0.237540,7396,0.028214,123,416,208,501
shiba_inu_84.jpg,0.277841,7396,0.028214,179,60,264,145
shiba_inu_85.jpg,0.177602,7396,0.028214,293,66,378,151
shiba_inu_86.jpg,0.419029,7396,0.028214,117,322,202,407
shiba_inu_87.jpg,0.202742,7396,0.028214,26,406,111,491
shiba_inu_88.jpg,0.310610,7396,0.028214,312,183,397,268
shiba_inu_89.jpg,0.291957,7396,0.028214,260,282,345,367
shiba_inu_9.jpg,0.213889,7138,0.027229,101,321,186,403
shiba_inu_90.jpg,0.175045,4914,0.018745,364,31,441,93
shiba_inu_91.jpg,0.168568,5074,0.019356,238,427,323,485
shiba_inu_92.jpg,0.206058,7396,0.028214,230,413,315,498
shiba_inu_93.jpg,0.228772,7396,0.028214,36,310,121,395
shiba_inu_94.jpg,0.436307,7396,0.028214,214,396,299,481
shiba_inu_95.jpg,0.160394,3496,0.013336,82,315,157,360
shiba_inu_96.jpg,0.234169,7396,0.028214,60,398,145,483
shiba_inu_97.jpg,0.429616,7396,0.028214,15,297,100,382
shiba_inu_98.jpg,0.436081,7396,0.028214,135,2,220,87
shiba_inu_99.jpg,0.199752,7396,0.028214,284,219,369,304
staffordshire_bull_terrier_1.jpg,0.180556,7396,0.028214,291,361,376,446
staffordshire_bull_terrier_10.jpg,0.238669,7396,0.028214,134,417,219,502
staffordshire_bull_terrier_100.jpg,0.198827,7396,0.028214,213,91,298,176
staffordshire_bull_terrier_101.jpg,0.235572,6708,0.025589,283,92,360,177
staffordshire_bull_terrier_102.jpg,0.370677,7396,0.028214,299,346,384,431
staffordshire_bull_terrier_103.jpg,0.205620,7396,0.028214,283,151,368,236
staffordshire_bull_terrier_104.jpg,0.228113,7396,0.028214,344,273,429,358
staffordshire_bull_terrier_105.jpg,0.317429,7396,0.028214,260,6,345,91
staffordshire_bull_terrier_106.jpg,0.445991,7310,0.027885,1,139,85,224
staffordshire_bull_terrier_107.jpg,0.173086,7396,0.028214,180,290,265,375
staffordshire_bull_terrier_108.jpg,0.290784,7396,0.028214,165,137,250,222
staffordshire_bull_terrier_109.jpg,0.253562,7396,0.028214,77,288,162,373
staffordshire_bull_terrier_11.jpg,0.286257,7396,0.028214,244,53,329,138
staffordshire_bull_terrier_110.jpg,0.144730,3432,0.013092,357,467,434,510
staffordshire_bull_terrier_111.jpg,0.193797,7224,0.027557,291,126,374,211
staffordshire_bull_terrier_112.jpg,0.211502,7396,0.028214,319,191,404,276
staffordshire_bull_terrier_113.jpg,0.170765,7396,0.028214,286,364,371,449
staffordshire_bull_terrier_114.jpg,0.261504,7138,0.027229,113,322,195,407
staffordshire_bull_terrier_115.jpg,0.183469,7396,0.028214,58,146,143,231
